Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"BENGTSSON, Per-Inge",Men,SWE,0,1,0
Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),M,"SCHERER, Markus",Men,FRG,0,1,0
Shooting,Shooting,skeet (125 targets),X,"RASMUSSEN, Ole Riber",Men,DEN,0,1,0
Hockey,Hockey,hockey,W,"APPEL, Gabriele Marion",Women,FRG,0,1,0
Football,Football,football,M,"FERREIRA, Andre Luiz",Men,BRA,0,1,0
Aquatics,Swimming,100m breaststroke,M,"EVANS, Peter",Men,AUS,1,0,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"HAINES, Robert Bentley Jr.",Men,USA,0,0,1
Aquatics,Swimming,400m individual medley,M,"WOODHOUSE, Robert",Men,AUS,1,0,0
Aquatics,Water polo,water polo,M,"SHAW, Timothy Andrew",Men,USA,0,1,0
Boxing,Boxing,- 48kg (light-flyweight),M,"MWILA, Keith",Men,ZAM,1,0,0
Aquatics,Swimming,100m backstroke,W,"MITCHELL, Elizabeth",Women,USA,0,1,0
Basketball,Basketball,basketball,W,"ZHANG, Yue-Qin",Women,CHN,1,0,0
Aquatics,Water polo,water polo,M,"FREUND, Roland",Men,FRG,1,0,0
Sailing,Sailing,two-person keelboat open (Star),X,"GORLA, Giorgio",Men,ITA,1,0,0
Football,Football,football,M,"NIKOLIC, Jovica",Men,YUG,1,0,0
Gymnastics,Artistic G.,team competition,M,"MORISUE, Shinji",Men,JPN,1,0,0
Cycling,Cycling Track,Sprint indivual,M,"GORSKI, Mark Brian",Men,USA,0,0,1
Handball,Handball,handball,W,"ANASTASOVSKI, Svetlana",Women,YUG,0,0,1
Sailing,Sailing,board (windglider),M,"VAN DEN BERG, Stephan",Men,NED,0,0,1
Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,"FRASER, Steven Howard",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"NISOVIC, Mirko",Men,YUG,0,1,0
Sailing,Sailing,470 - Two Person Dinghy,M,"STEINFELD, Hans Christopher",Men,USA,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"CHAPMAN-POPA, Susan",Women,AUS,1,0,0
Gymnastics,Artistic G.,team competition,W,"TALAVERA, Tracee Ann",Women,USA,0,1,0
Hockey,Hockey,hockey,W,"HENDRIKS, Irene",Women,NED,0,0,1
Volleyball,Volleyball,volleyball,M,"BERTOLI, Franco",Men,ITA,1,0,0
Basketball,Basketball,basketball,W,"BOSWELL, Catherine La Ora",Women,USA,0,0,1
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"KERR, John",Men,CAN,1,0,0
Handball,Handball,handball,W,"CHEN, Zhen",Women,CHN,1,0,0
Aquatics,Synchronized S.,duet,W,"KIMURA, Saeko",Women,JPN,1,0,0
Volleyball,Volleyball,volleyball,M,"MONTANARO, Jose",Men,BRA,0,1,0
Fencing,Fencing,foil team,M,"PIETRUSZKA, Frederic",Men,FRA,1,0,0
Handball,Handball,handball,M,"VUKOVIC, Veselin",Men,YUG,0,0,1
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"POPESCU, Dimitrie",Men,ROU,0,1,0
Rowing,Rowing,pair without coxswain (2-),W,"PUSCATU-ARBA, Rodica",Women,ROU,0,0,1
Volleyball,Volleyball,volleyball,W,"KAGABU, Yoko",Women,JPN,1,0,0
Athletics,Athletics,4x400m relay,W,"GAUGEL, Heidi-Elke",Women,FRG,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"ASTBURY, Andrew",Men,GBR,1,0,0
Equestrian,Dressage,team,X,"BYLUND, Ingamay",Women,SWE,1,0,0
Basketball,Basketball,basketball,M,"JORDAN, Michael",Men,USA,0,0,1
Gymnastics,Rhythmic G.,individual all-round,W,"WEBER, Regina",Women,FRG,1,0,0
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"ABBAGNALE, Giuseppe",Men,ITA,0,0,1
Fencing,Fencing,épée team,M,"RIBOUD, Philippe",Men,FRA,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"FOSTER, Margot",Women,AUS,1,0,0
Boxing,Boxing,57 - 60kg (lightweight),M,"NDONGO-EBANGA, Martin",Men,CMR,1,0,0
Aquatics,Swimming,4x100m freestyle relay,M,"BARON, Bengt",Men,SWE,1,0,0
Handball,Handball,handball,W,"MUGOSA-ANTIT, Svetlana",Women,YUG,0,0,1
Aquatics,Swimming,4x100m freestyle relay,M,"ORN, Mikael",Men,SWE,1,0,0
Hockey,Hockey,hockey,W,"BUGGY, Regina E.",Women,USA,1,0,0
Judo,Judo,+ 95kg (heavyweight),M,"CHO, Yong-Chul",Men,KOR,1,0,0
Athletics,Athletics,400m,W,"CHEESEBOROUGH, Chandra Danette",Women,USA,0,1,0
Boxing,Boxing,+ 91kg (super heavyweight),M,"WELLS, Robert",Men,GBR,1,0,0
Aquatics,Swimming,200m breaststroke,M,"BERINGEN, Glenn",Men,AUS,0,1,0
Aquatics,Swimming,4x100m freestyle relay,W,"JOHNSON, Jenna Leigh",Women,USA,0,0,1
Aquatics,Swimming,1500m freestyle,M,"DICARLO, George Thomas",Men,USA,0,1,0
Wrestling,Wrestling Gre-R,+ 100kg (super heavyweight),M,"DOLIPSCHI, Victor",Men,ROU,1,0,0
Athletics,Athletics,4x100m relay,M,"GRADDY, Samuel Louis",Men,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"BALAN-SNEP, Doina Lilian",Women,ROU,0,1,0
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"DI CAPUA, Giuseppe",Men,ITA,0,0,1
Athletics,Athletics,hammer throw,M,"TIAINEN, Juha",Men,FIN,0,0,1
Boxing,Boxing,71-75kg,M,"HILL, Virgil Eugene",Men,USA,0,1,0
Aquatics,Water polo,water polo,M,"SIMAN, John O'Connell",Men,USA,0,1,0
Hockey,Hockey,hockey,M,"NASIR, Ali",Men,PAK,0,0,1
Fencing,Fencing,foil team,M,"BORELLA, Andrea",Men,ITA,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"TURNER, Patrick",Men,CAN,0,0,1
Hockey,Hockey,hockey,W,"MORETT, Charlene Frances",Women,USA,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"KEELER, Kathryn Elliott",Women,USA,0,0,1
Athletics,Athletics,4x400m relay,M,"BABERS, Alonzo C.",Men,USA,0,0,1
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"GRAEL, Torben",Men,BRA,0,1,0
Athletics,Athletics,4x400m relay,M,"COOK, Gary Peter",Men,GBR,0,1,0
Basketball,Basketball,basketball,M,"BEIRAN LOZANO, Jose Manuel",Men,ESP,0,1,0
Shooting,Shooting,50m rifle 3 positions (3x40 shots),M,"ALLAN, Alister Millar",Men,GBR,1,0,0
Basketball,Basketball,basketball,M,"KLEINE, Joseph William",Men,USA,0,0,1
Rowing,Rowing,single sculls (1x),M,"KOLBE, Peter-Michael",Men,FRG,0,1,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"HAMILTON, Douglas",Men,CAN,1,0,0
Cycling,Cycling Road,team time trial,M,"POLI, Eros",Men,ITA,0,0,1
Aquatics,Water polo,water polo,M,"PASKVALIN, Tomislav",Men,YUG,0,0,1
Rowing,Rowing,single sculls (1x),W,"HAESEBROUCK, Ann",Women,BEL,1,0,0
Aquatics,Diving,3m springboard,W,"SEUFERT, Christina",Women,USA,1,0,0
Athletics,Athletics,4x100m relay,W,"SMALLWOOD-COOK, Kathryn",Women,GBR,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"PIELKE, Christiane",Women,FRG,1,0,0
Boxing,Boxing,75 - 81kg (light-heavyweight),M,"MOUSSA, Mustapha",Men,ALG,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"GUNTHER, Roland",Men,FRG,1,0,0
Athletics,Athletics,long jump,W,"IONESCU, Valeria (Vali)",Women,ROU,0,1,0
Fencing,Fencing,foil team,W,"WEBER, Christiane",Women,FRG,0,0,1
Athletics,Athletics,pole vault,M,"QUINON, Pierre",Men,FRA,0,0,1
Sailing,Sailing,two-person keelboat open (Star),X,"ERICKSON, Steven Richard",Men,USA,0,0,1
Aquatics,Water polo,water polo,M,"BURKE, Douglas Lambert",Men,USA,0,1,0
Wrestling,Wrestling Free.,74 - 82kg (middleweight),M,"RINKE, Christopher",Men,CAN,1,0,0
Aquatics,Swimming,200m butterfly,M,"VIDAL CASTRO, Rafael Antonio",Men,VEN,1,0,0
Cycling,Cycling Track,1km time trial,M,"HARNETT, Curtis",Men,CAN,0,1,0
Football,Football,football,M,"JEANNOL, Philippe",Men,FRA,0,0,1
Athletics,Athletics,3000m,W,"PUICA, Maricica",Women,ROU,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"BAZON, Adriana",Women,ROU,0,1,0
Fencing,Fencing,épée team,M,"FERRO, Cosimo",Men,ITA,1,0,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"BRANCOURT-POLLOCK, Karen",Women,AUS,1,0,0
Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),M,"MIYAHARA, Atsuji",Men,JPN,0,0,1
Sailing,Sailing,470 - Two Person Dinghy,M,"DORESTE, Luis",Men,ESP,0,0,1
Athletics,Athletics,high jump,M,"SJÖBERG, Patrick",Men,SWE,0,1,0
Handball,Handball,handball,M,"COVACIU, Gheorghe",Men,ROU,1,0,0
Athletics,Athletics,4x400m relay,M,"PETERS, Rotimi",Men,NGR,1,0,0
Aquatics,Synchronized S.,solo,W,"RUIZ-CONFORTO, Tracie Lehuanani",Women,USA,0,0,1
Football,Football,football,M,"CVETKOVIC, Borislav",Men,YUG,1,0,0
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"ABBAGNALE, Carmine",Men,ITA,0,0,1
Athletics,Athletics,50km walk,M,"GONZALEZ, Raul",Men,MEX,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"MEAGHER, Mary T.",Women,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"MORRIS, Alwyn",Men,CAN,1,0,0
Weightlifting,Weightlifting,"60 - 67.5kg, total (lightweight)",M,"YAO, Jing-Yuan",Men,CHN,0,0,1
Handball,Handball,handball,M,"BERBECE, Dumitru",Men,ROU,1,0,0
Wrestling,Wrestling Gre-R,68 - 74kg (welterweight),M,"RUSU, Stefan",Men,ROU,1,0,0
Equestrian,Dressage,individual,X,H:: LIMANDUS,Men,SUI,1,0,0
Aquatics,Water polo,water polo,M,"STAMM, Hagen",Men,FRG,1,0,0
Handball,Handball,handball,M,"SIMION, Adrian",Men,ROU,1,0,0
Hockey,Hockey,hockey,W,"NIEUWEWNHUIZEN, Anne Lucia (Anneloes)",Women,NED,0,0,1
Basketball,Basketball,basketball,W,"MCGEE, Pamela Denise",Women,USA,0,0,1
Equestrian,Dressage,individual,X,H:: MARZOG,Women,DEN,0,1,0
Wrestling,Wrestling Gre-R,74 - 82kg (middleweight),M,"DRAICA, Ion",Men,ROU,0,0,1
Judo,Judo,86 - 95kg (half-heavyweight),M,"NEUREUTHER, Günther",Men,FRG,1,0,0
Aquatics,Swimming,200m butterfly,W,"MEAGHER, Mary T.",Women,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),W,"DERCKX, Annemarie",Women,NED,1,0,0
Athletics,Athletics,400m,M,"BABERS, Alonzo C.",Men,USA,0,0,1
Wrestling,Wrestling Free.,68 - 74kg (welterweight),M,"SEJDI, Saban",Men,YUG,1,0,0
Modern Pentathlon,Modern Pentath.,Team competition,M,"CRISTOFORI, Pier Paolo",Men,ITA,0,0,1
Boxing,Boxing,48 - 51kg (flyweight),M,"BILALI, Ibrahim",Men,KEN,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"HEGG, Stephen Edward",Men,USA,0,1,0
Hockey,Hockey,hockey,M,"HASSAN, Sardar",Men,PAK,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"O'STEEN, Shyril",Women,USA,0,0,1
Athletics,Athletics,javelin throw,W,"LILLAK, Kristiina",Women,FIN,0,1,0
Weightlifting,Weightlifting,"67.5 - 75kg, total (middleweight)",M,"DEMERS, Jacques",Men,CAN,0,1,0
Judo,Judo,78 - 86kg (middleweight),M,"BERLAND, Robert Lee",Men,USA,0,1,0
Boxing,Boxing,60 - 63.5kg (light-welterweight),M,"PAGE, Jeremy Louis",Men,USA,0,0,1
Handball,Handball,handball,W,"JANKOVIC, Ljubinka",Women,YUG,0,0,1
Cycling,Cycling Road,team time trial,M,"ACHERMANN, Alfred",Men,SUI,0,1,0
Fencing,Fencing,épée team,M,"CUOMO, Sandro",Men,ITA,1,0,0
Gymnastics,Artistic G.,team competition,M,"LI, Ning",Men,CHN,0,1,0
Athletics,Athletics,4x100m relay,M,"STEWART, Ray",Men,JAM,0,1,0
Hockey,Hockey,hockey,M,"PAPPIN, Veryan Guy Henry",Men,GBR,1,0,0
Volleyball,Volleyball,volleyball,W,"JIANG, Ying",Women,CHN,0,0,1
Aquatics,Swimming,4x100m freestyle relay,W,"VERSTAPPEN, Annemarie",Women,NED,0,1,0
Equestrian,Jumping,individual,X,"ROBBIANI, Adelheid",Women,SUI,1,0,0
Gymnastics,Artistic G.,floor exercises,M,"VATUONE, Philippe",Men,FRA,1,0,0
Athletics,Athletics,javelin throw,M,"OTTLEY, David",Men,GBR,0,1,0
Volleyball,Volleyball,volleyball,W,"HOU, Yu-Zhu",Women,CHN,0,0,1
Athletics,Athletics,pole vault,M,"BELL, Earl Holmes",Men,USA,1,0,0
Athletics,Athletics,hammer throw,M,"PLOGHAUS, Klaus",Men,FRG,1,0,0
Aquatics,Swimming,4x200m freestyle relay,M,"GROSS, Michael",Men,FRG,0,1,0
Aquatics,Swimming,200m individual medley,M,"BAUMANN, Alexander",Men,CAN,0,0,1
Aquatics,Water polo,water polo,M,"MILANOVIC, Igor",Men,YUG,0,0,1
Rowing,Rowing,coxless pair (2-),M,"GREPPERUD, Hans Magnus",Men,NOR,1,0,0
Boxing,Boxing,48 - 51kg (flyweight),M,"REDZEPOVSKI, Redzep",Men,YUG,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"KORTHALS, Dirk",Men,FRG,0,1,0
Fencing,Fencing,épée team,M,"BOISSE, Philippe",Men,FRA,0,1,0
Hockey,Hockey,hockey,M,"HANEL, Horst-Ulrich",Men,FRG,0,1,0
Basketball,Basketball,basketball,W,"BA, Yan",Women,CHN,1,0,0
Athletics,Athletics,4x100m relay,W,"BAILEY, Angela",Women,CAN,0,1,0
Equestrian,Eventing,team,X,"HOGREFE, Dietmar",Men,FRG,1,0,0
Volleyball,Volleyball,volleyball,W,"YANG, Xiao-Jun",Women,CHN,0,0,1
Gymnastics,Artistic G.,vault,M,"LI, Ning",Men,CHN,0,1,0
Rowing,Rowing,coxless pair (2-),M,"LASURTEGUI BERRIDI, Luis Maria",Men,ESP,0,1,0
Athletics,Athletics,4x100m relay,W,"PAYNE-WIGGINS, Marita",Women,CAN,0,1,0
Handball,Handball,handball,W,"KIM, Ok-Hwa",Women,KOR,0,1,0
Aquatics,Swimming,100m freestyle,M,"GAINES, Ambrose Iv",Men,USA,0,0,1
Volleyball,Volleyball,volleyball,W,"EGAMI, Yumi",Women,JPN,1,0,0
Judo,Judo,86 - 95kg (half-heavyweight),M,"HA, Hyung-Zoo",Men,KOR,0,0,1
Football,Football,football,M,"LACOMBE, Guy",Men,FRA,0,0,1
Athletics,Athletics,4x100m relay,M,"QUARRIE, Donald",Men,JAM,0,1,0
Gymnastics,Artistic G.,floor exercises,M,"SOTOMURA, Koji",Men,JPN,1,0,0
Fencing,Fencing,foil team,M,"CERBONI, Marc",Men,FRA,1,0,0
Volleyball,Volleyball,volleyball,W,"LI, Yan-Jun",Women,CHN,0,0,1
Weightlifting,Weightlifting,"- 52kg, total (flyweight)",M,"MANABE, Kazushito",Men,JPN,1,0,0
Judo,Judo,- 60 kg,M,"LIDDIE, Edward J.",Men,USA,1,0,0
Fencing,Fencing,sabre team,M,"POP, Ioan",Men,ROU,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),W,"OLSSON, Anna",Women,SWE,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),M,"CAIN, Lawrence",Men,CAN,0,0,1
Wrestling,Wrestling Free.,- 48kg (light-flyweight),M,"SON, Gab-Do",Men,KOR,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"BOWER, Caroll Ann",Women,USA,0,0,1
Hockey,Hockey,hockey,M,"CATTRALL, Robert Lewis",Men,GBR,1,0,0
Boxing,Boxing,48 - 51kg (flyweight),M,"CAN, Eyup",Men,TUR,1,0,0
Shooting,Shooting,trap (125 targets),X,"BOZA, Francisco",Men,PER,0,1,0
Cycling,Cycling Road,team time trial,M,"KNICKMAN, Clarence Roy",Men,USA,1,0,0
Basketball,Basketball,basketball,M,"ALFORD, Steven Todd",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"MOBERG, Lars-Erik",Men,SWE,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"THOMPSON, Alan Blair",Men,NZL,0,0,1
Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,"MATEI, Ilie",Men,ROU,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"HOMEGHI-BULARDA, Olga",Women,ROU,0,0,1
Aquatics,Swimming,4x100m medley relay,M,"GOSS, Donald Alexander",Men,CAN,0,1,0
Athletics,Athletics,decathlon,M,"HINGSEN, Jurgen",Men,FRG,0,1,0
Gymnastics,Artistic G.,parallel bars,M,"GAYLORD, Mitchell Jay",Men,USA,1,0,0
Basketball,Basketball,basketball,W,"EDWARDS, Teresa",Women,USA,0,0,1
Archery,Archery,individual FITA round,W,"KIM, Jin-Ho",Women,KOR,1,0,0
Aquatics,Water polo,water polo,M,"ROBERTSON, Kevin George",Men,USA,0,1,0
Aquatics,Swimming,100m freestyle,M,"STOCKWELL, Marcus",Men,AUS,0,1,0
Boxing,Boxing,67 - 71kg (light-middleweight),M,"ZIELONKA, Manfred",Men,FRG,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"O'CONNELL, Leslie",Men,NZL,0,0,1
Aquatics,Diving,3m springboard,M,"MERRIOTT, Ronald Marshall",Men,USA,1,0,0
Football,Football,football,M,"SMAJIC, Admir",Men,YUG,1,0,0
Hockey,Hockey,hockey,M,"HURTER, Karl-Joachim",Men,FRG,0,1,0
Wrestling,Wrestling Gre-R,+ 100kg (super heavyweight),M,"BLATNICK, Jeffrey Carl",Men,USA,0,0,1
Gymnastics,Artistic G.,team competition,M,"GUSHIKEN, Koji",Men,JPN,1,0,0
Equestrian,Dressage,team,X,"KRUG, Herbert",Men,FRG,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"SUDDUTH, Andrew Hancock",Men,USA,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"MULLER, Craig",Men,AUS,1,0,0
Rowing,Rowing,pair without coxswain (2-),W,"OPREA-HORVAT, Elena",Women,ROU,0,0,1
Gymnastics,Artistic G.,horizontal bar,M,"MORISUE, Shinji",Men,JPN,0,0,1
Athletics,Athletics,100m hurdles,W,"CHARDONNET, Michele",Women,FRA,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"THREDGOLD, Gavin",Men,AUS,1,0,0
Shooting,Shooting,50m running target (30+30 shots),M,"HUANG, Shi-Ping",Men,CHN,1,0,0
Aquatics,Swimming,4x100m medley relay,M,"GAINES, Ambrose Iv",Men,USA,0,0,1
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"SOROHAN-MINEA, Anisoara",Women,ROU,0,0,1
Boxing,Boxing,60 - 63.5kg (light-welterweight),M,"FULGER, Mircea",Men,ROU,1,0,0
Volleyball,Volleyball,volleyball,W,"MIYAJIMA, Keiko",Women,JPN,1,0,0
Boxing,Boxing,51 - 54kg (bantamweight),M,"WALTERS, Dale",Men,CAN,1,0,0
Rowing,Rowing,coxless pair (2-),M,"IOSUB, Petru",Men,ROU,0,0,1
Rowing,Rowing,double sculls (2x),M,"CROIS, Dirk",Men,BEL,0,1,0
Athletics,Athletics,4x400m relay,M,"UTI, Sunday",Men,NGR,1,0,0
Basketball,Basketball,basketball,W,"CHEN, Yue-Fang",Women,CHN,1,0,0
Shooting,Shooting,10m air rifle (40 shots),W,"WU, Xiao-Xuan",Women,CHN,1,0,0
Handball,Handball,handball,W,"DJURIC, Dragica",Women,YUG,0,0,1
Volleyball,Volleyball,volleyball,W,"CROCKETT, Rita Louise",Women,USA,0,1,0
Football,Football,football,M,"WINCK, Luiz Carlos",Men,BRA,0,1,0
Basketball,Basketball,basketball,M,"TURNER, Jeffrey Stephen",Men,USA,0,0,1
Aquatics,Swimming,4x100m freestyle relay,W,"VOSKES, Elles",Women,NED,0,1,0
Aquatics,Water polo,water polo,M,"PETROVIC, Zoran",Men,YUG,0,0,1
Gymnastics,Artistic G.,individual all-round,W,"RETTON, Mary-Lou",Women,USA,0,0,1
Boxing,Boxing,- 48kg (light-flyweight),M,"TODISCO, Salvatore",Men,ITA,0,1,0
Boxing,Boxing,57 - 60kg (lightweight),M,"WHITAKER, Pernell",Men,USA,0,0,1
Modern Pentathlon,Modern Pentath.,Team competition,M,"BOUZOU, Joel",Men,FRA,1,0,0
Hockey,Hockey,hockey,W,"ZEGERS, Margriet",Women,NED,0,0,1
Volleyball,Volleyball,volleyball,W,"ZHU, Ling",Women,CHN,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),M,"REDGRAVE, Steven",Men,GBR,0,0,1
Hockey,Hockey,hockey,M,"BARBER, Paul Jason",Men,GBR,1,0,0
Football,Football,football,M,"ROQUE KAEFER, Ademir",Men,BRA,0,1,0
Handball,Handball,handball,M,"VASILCA, Neculai",Men,ROU,1,0,0
Equestrian,Dressage,team,X,"KLIMKE, Reiner",Men,FRG,0,0,1
Athletics,Athletics,10000m,M,"MUSYOKI, Michael",Men,KEN,1,0,0
Handball,Handball,handball,M,"MUNTEANU, Nicolae",Men,ROU,1,0,0
Football,Football,football,M,"BIBARD, Michel",Men,FRA,0,0,1
Football,Football,football,M,"AYACHE, William",Men,FRA,0,0,1
Athletics,Athletics,4x400m relay,W,"KILLINGBECK, Molly",Women,CAN,0,1,0
Aquatics,Swimming,200m backstroke,M,"DELCOURT, Frederic",Men,FRA,0,1,0
Volleyball,Volleyball,volleyball,W,"MITSUYA, Yuko",Women,JPN,1,0,0
Gymnastics,Artistic G.,balance beam,W,"SZABO, Ecaterina",Women,ROU,0,0,1
Basketball,Basketball,basketball,M,"FLEMING, Vernon",Men,USA,0,0,1
Fencing,Fencing,sabre team,M,"SZABO, Vilmos",Men,ROU,1,0,0
Athletics,Athletics,3000m steeplechase,M,"KORIR, Julius",Men,KEN,0,0,1
Weightlifting,Weightlifting,"56 - 60kg, total (featherweight)",M,"CHEN, Wei-Qiang",Men,CHN,0,0,1
Fencing,Fencing,foil team,W,"HANISCH, Cornelia",Women,FRG,0,0,1
Football,Football,football,M,"BAZDAREVIC, Mehmed",Men,YUG,1,0,0
Volleyball,Volleyball,volleyball,M,"BERZINS, Aldis Imants",Men,USA,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"MAC PHERSON, Michelle",Women,CAN,1,0,0
Rowing,Rowing,four without coxswain (4-),M,"NIELSEN, Lars",Men,DEN,1,0,0
Equestrian,Jumping,team,X,"HOMFELD, Conrad E.",Men,USA,0,0,1
Hockey,Hockey,hockey,W,"LE POOLE, Alexandra",Women,NED,0,0,1
Basketball,Basketball,basketball,M,"KONCAK, Jon Francis",Men,USA,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"CAULKINS, Tracy Anne",Women,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"IOJA, Viorica",Women,ROU,0,1,0
Volleyball,Volleyball,volleyball,W,"VOLLERTSEN, Julie J.",Women,USA,0,1,0
Handball,Handball,handball,W,"KIM, Choon-Rye",Women,KOR,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"POPA, Ion",Men,AUS,1,0,0
Cycling,Cycling Track,Individual Pursuit,M,"HEGG, Stephen Edward",Men,USA,0,0,1
Hockey,Hockey,hockey,M,"WESTCOTT, David Guy",Men,GBR,1,0,0
Athletics,Athletics,high jump,W,"MEYFARTH, Ulrike",Women,FRG,0,0,1
Hockey,Hockey,hockey,M,"MANZOOR, Hussain",Men,PAK,0,0,1
Equestrian,Eventing,team,X,"ERHORN, Claus",Men,FRG,1,0,0
Handball,Handball,handball,W,"DJUKIC, Slavica",Women,YUG,0,0,1
Equestrian,Jumping,team,X,"WHITAKER, Michael",Men,GBR,0,1,0
Fencing,Fencing,épée team,M,"SALESSE, Michel",Men,FRA,0,1,0
Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,"ANDERSSON, Frank",Men,SWE,1,0,0
Hockey,Hockey,hockey,M,"ISHTIAQ, Ahmed",Men,PAK,0,0,1
Rowing,Rowing,double sculls (2x),M,"LEWIS, Bradley Alan",Men,USA,0,0,1
Handball,Handball,handball,W,"LIU, Yu-Mei",Women,CHN,1,0,0
Wrestling,Wrestling Gre-R,52 - 57kg (bantamweight),M,"ETO, Masaki",Men,JPN,0,1,0
Equestrian,Jumping,team,X,"SMITH, Melanie Ashworth",Women,USA,0,0,1
Handball,Handball,handball,W,"LIU, Li-Ping",Women,CHN,1,0,0
Cycling,Cycling Road,team time trial,M,"PHINNEY, Davis Welsh",Men,USA,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"VAANDRAGER, Willemientje",Women,NED,1,0,0
Judo,Judo,78 - 86kg (middleweight),M,"SEISENBACHER, Peter",Men,AUT,0,0,1
Aquatics,Diving,10m platform,M,"LOUGANIS, Gregory",Men,USA,0,0,1
Hockey,Hockey,hockey,W,"LINGNAU, Corinna",Women,FRG,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"KIEFER, Thomas Nisbit",Men,USA,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"SIMIONOV, Toma",Men,ROU,0,0,1
Gymnastics,Artistic G.,team competition,W,"AGACHE, Lavinia",Women,ROU,0,0,1
Equestrian,Eventing,team,X,"STIVES-LENDE, Karen Elizabeth",Women,USA,0,0,1
Gymnastics,Artistic G.,team competition,W,"PAUCA, Simona",Women,ROU,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),M,"BUDGETT, Richard Gordon M.",Men,GBR,0,0,1
Fencing,Fencing,sabre team,M,"DALLA BARBA, Gianfranco",Men,ITA,0,0,1
Gymnastics,Artistic G.,pommel horse,M,"VIDMAR, Peter Glen",Men,USA,0,0,1
Athletics,Athletics,4x400m relay,M,"BROWN, Philip Andrew",Men,GBR,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),M,"CAIN, Lawrence",Men,CAN,0,1,0
Fencing,Fencing,épée team,M,"HEER, Gerhard",Men,FRG,0,0,1
Athletics,Athletics,shot put,W,"LOGHIN, Mihaela",Women,ROU,0,1,0
Hockey,Hockey,hockey,W,"STAVER, Julia Ann",Women,USA,1,0,0
Aquatics,Swimming,100m freestyle,M,"JOHANSSON, Per",Men,SWE,1,0,0
Judo,Judo,60 - 65kg (half-lightweight),M,"REITER, Josef",Men,AUT,1,0,0
Handball,Handball,handball,M,"WUNDERLICH, Erhard",Men,FRG,0,1,0
Shooting,Shooting,trap (125 targets),X,"GIOVANNETTI, Luciano",Men,ITA,0,0,1
